Name,Age,Education,Children,Profession,Phone,Amount
Адгия Ясашнова,61,0,4,Пожарный,75609105210,128000
Лорн Заблуцкий,97,2,4,Ботаник,74349480011,117000
Милинтина Зусманова,79,0,4,Трейдер,75248033060,133000
Ингельсина Накорчевская,21,3,7,Оператор call-центра,76774265217,133000
Дилявера Кондрахина,84,3,6,Мусорщик,75985509552,118000
Аэмэля Трущенкова,23,2,5,Системный администратор,75920357846,126000
Велибор Уденеев,21,0,3,Бизнес-аналитик,76073439564,144000
Шункар Крджатян,59,8,1,Билетный кассир,71926927643,123000
Айгозель Щеславский,71,4,2,Ботаник,73824088528,140000
Азалия Гордополова,20,8,4,Балетмейстер,76129137795,136000
Дионни Брайковский,33,5,0,Агент по туризму,78937467611,110000
Абдраим Девьякович,43,5,5,Пастух,71606102029,106000
Хлора Тюменева,50,7,1,Реабилитолог,77669603643,135000
Филагрий Хреситинов,26,3,6,Диспетчер,72296889307,135000
Асылгата Кигеева,81,0,2,Переводчик,76233205707,124000
Ибрахим Чешукин,32,6,5,Шеф-повар,72778504507,147000
Гудада Адкина,80,2,1,Медицинская сестра,76860705581,121000
Худаяр Войтечко,97,7,4,Мясник,77607274346,125000
Патрикс Корогодский,55,1,3,Психотерапевт,75635315560,106000
Гинадий Дубинцев,87,9,4,Стрелочник,76892243398,126000
Эладио Зейликман,26,3,7,Диетолог,79371931309,125000
Тихоран Стебеняев,66,4,0,Дегустатор,77852957805,102000
Азалак Ипатов,89,4,4,Промышленный альпинист,76592527403,140000
Серождин Пузач,20,8,6,Банкир,73087162261,105000
Ебень Каращук,51,7,1,Банкир,72774823652,104000
Ефтима Ранеткина,83,6,1,Дипломат,72890182151,123000
Вольдимир Магидман,19,7,6,Корректор,74159834943,123000
Фелиса Жмуркина,91,6,6,Генетик,77723969369,103000
Айчира Ясивиева,26,7,3,Массажист,71032414400,134000
Гуливер Пафомов,82,1,6,Генетик,79660360721,129000
Абиху Псилеас,44,2,2,Модель,73817513699,125000
Ваха Шилкаева,78,3,2,Банкир,76712532495,136000
Водояр Ярошук,31,3,2,Главный инженер,77083634673,110000
Она Котусова,36,6,7,Стрелочник,72285475888,104000
Демис Фортуков,39,7,4,Супервайзер,72607556378,117000
Перстения Таймазова,50,3,6,Геоэколог,77707281804,135000
Абдрипи Споженикин,61,7,4,Переплетчик,78266620725,120000
Кюлли Газорян,28,7,4,Типограф,75543271129,102000
Аций Манагин,30,1,1,Прокурор,72325132105,145000
Мерри Иванюк,68,7,4,Бизнес-аналитик,79151513694,144000
Альфонсин Зудиков,50,9,6,Web-дизайнер,73973385224,108000
Чивонне Калнауз,21,6,4,Психотерапевт,79108310576,114000
Азизоллах Слецев,68,7,7,Гидролог,75053456489,113000
Фалиха Синигрибова,30,6,2,Ботаник,78399513114,101000
Маргерита Пичикова,88,1,6,Трейдер,73731490403,106000
Стивен Виркер,87,3,5,Стрелочник,76430151798,124000
Лизел Думаков,83,7,5,Орнитолог,76161132812,115000
Элизавета Хуснидинова,83,9,4,Машинистка,72057066726,143000
Татимир Суннатов,59,8,0,Булочник,79121188009,135000
Сафижан Филипчиков,42,1,0,Оценщик,75780335713,121000
Патя Прусина,44,7,1,Администратор базы данных,73987688116,117000
Софьяна Белоусикова,87,5,0,Ректор,75510302994,107000
Апполлинарий Козеннов,32,8,6,Менеджер по работе с клиентами,76332114079,109000
Харлантий Шкорин,65,2,0,Консультант телефона доверия,74007346321,138000
Бехнуш Чебаков,31,5,1,Ботаник,75904158254,102000
Ворима Лобжинская,23,6,2,Пчеловод,79213864842,138000
Альгус Дошлыгин,58,1,7,Менеджер по PR,78841397488,104000
Рукийа Поповцева,76,8,2,Художник,78552699744,118000
Иманта Бобрицкая,62,3,1,Судья,77045382089,111000
Бодомгул Милицын,39,9,4,Грузчик,72934571138,126000
Хишмат Теребилин,47,2,3,Ботаник,76927834345,103000
Герасимос Гилюк,20,5,4,Венеролог,72434603164,128000
Сайяр Мантешин,31,1,2,Кинолог,77559425654,141000
Дейвис Монструков,20,8,2,Референт,79117550010,144000
Нигая Гурекова,74,6,3,Маркетолог,77883660428,111000
Ванелия Кокоринова,69,0,2,Страховой агент,75774053468,146000
Алдынхерел Липидин,37,0,1,Дерматовенеролог,77029290382,114000
Фадагат Большепаев,53,5,5,Менеджер по персоналу,79272236338,117000
Бектур Сахитов,44,5,2,Массажист,73153209510,140000
Джэйди Баренблат,21,3,2,Визажист,77643942164,135000
Гермир Тарачешников,73,5,4,Ботаник,74838492296,141000
Новелла Калиберда,47,8,4,Оценщик,79771602653,121000
Мофик Валько,57,5,3,Киномеханик,77067249366,104000
Гумайдат Снакин,44,9,3,Дегустатор,74136911359,149000
Атто Барозенец,55,9,2,Искусствовед,73973385219,105000
Ажаиб Юхатов,87,5,1,Дорожный инспектор,71513234889,148000
Асылтан Ворков,22,4,5,Автослесарь,72577453235,130000
Балару Алючкин,66,3,6,Статистик,77268649492,127000
Марселлус Музыкантов,85,1,4,Археолог,72051367498,105000
Зурико Чиркалов,93,2,0,Банкир,77727618064,107000
Анаида Михашина,73,1,4,Монтажник,75792854182,112000
Зиндадил Алтутин,80,7,7,Сексолог,73908791477,127000
Утай Григауз,29,0,2,Тифлопедагог,72847942987,108000
Бетрисс Ивенских,23,0,1,Сценарист,78980368922,100000
Агавейс Фромешкин,43,0,4,Скотник,79505991984,139000
Адэжевели Метунов,62,3,4,Мусоропроводчик,77875850308,120000
Арикад Тюляев,25,7,2,Администратор гостиницы,72372020431,118000
Элизе Панякин,69,4,4,Фермер,73707781266,100000
Шохрух Скнар,21,9,7,Бармен,71366680783,119000
Дехгани Бежанов,30,8,7,Системный администратор,77052538303,131000
Амерулла Бармашина,45,2,7,Мануалист,78291599137,110000
Софида Семидолина,26,3,1,Стрелочник,79583606012,112000
Таньява Козявина,61,2,5,Ботаник,72215238167,101000
Арью Кабо,91,1,3,Продюсер,74498172691,123000
Гульсем Лирский-Цуцков,85,9,5,Тюремный надзиратель,79704142355,132000
Будивой Хасьянов,42,1,4,Станочник широкого профиля,76927834346,103000
Агафоний Законников,19,4,4,Облицовщик,76164821384,130000
Антошка Ощенкова,82,9,3,Печатник,75811619617,123000
Гаянна Махачева,63,6,1,Винодел,79849237301,119000
Ингрита Радинска,65,1,5,Востоковед,71418069663,103000
Ельмирина Бахныкина,44,0,5,Милиционер,78858591378,118000
Шукля Борцайкина,24,0,5,Дегустатор,74951589596,116000
Назипа Байзулда,62,4,3,Тракторист,73803987482,127000
Агам Лошкинов,69,5,4,Швея,78351913388,102000
Китун Фазлетдинов,22,5,6,Бортинженер,74383351674,141000
Лихой Панасекин,86,5,4,Курьер,71973103379,110000
Багиоглан Шкарпенен,73,6,3,Стрелочник,78479204882,119000
Сейтабдулла Яроцкова,22,3,4,Мерчендайзер,73451564581,125000
Сафият Ижны,24,5,6,Правовед,74898395425,139000
Инаний Выломов,27,8,2,Ветеринар,71125114771,121000
Педр Треушников,26,5,4,Геолог,72254052935,149000
Малайка Джимбина,63,0,2,Изобретатель,73065486894,105000
Аршалюс Клепнев,46,2,3,Капитан судна,73213256657,133000
Йошка Ахмайдерова,51,3,1,Имиджмейкер,73899777703,139000
Даффодил Гаркалов,30,4,4,Теолог,79047175522,101000
Мохаммадрабех Манигалин,58,7,7,Менеджер по PR,73832419825,144000
Хокинс Здонов,34,3,5,Рихтовщик,76080848246,131000
Шафиг Люшнин,61,0,6,Ремонтник,71970953294,139000
Айпери Рощектаев,33,3,5,Зоолог,78128964318,100000
Имриса Тимахова,27,6,5,Страховой агент,71786525883,145000
Робертин Буравов,74,4,6,Банкир,71896074254,127000
Асивтина Бондюгова,95,9,5,Оториноларинголог (ЛОР),77643942160,122000
